mugging,mu____ng,&nbsp;/ˈmʌɡɪŋ/,"[sound:mugging noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","the crime of attacking somebody violently, or threatening to do so, in order to steal their money, especially in a public place<div><i><font color=""#0000ff"">tội trấn lột</font></i></div>","<div>Mugging is on the increase.</div><div>There have been several muggings here recently.</div><div>Murders, kidnaps and muggings are reported daily in the newspapers.</div>","<img src=""182rv6uvpy8rtjpg.jpg"" />",
organized crime,or_______ed cr___e,/ˌɔːr.ɡən.aɪzd ˈkraɪm/,[sound:organized crime Meaning in the Cambridge English Dictionary.mp3],"criminal organizations that plan and commit crime, or the crimes that are committed by such organizations<div><i><font color=""#0000ff"">phạm tội có tổ chức, có đường dây</font></i></div>",The murders may have been linked to organized crime.,"<img src=""paste-18395344928769.jpg"" />",
peer pressure&nbsp;,p___r pr_____re&nbsp;,/ˈpɪr ˌpreʃ.ɚ/,[sound:peer pressure Meaning in the Cambridge English Dictionary.mp3],"the strong influence of a group, especially of children, on members of that group to behave as everyone else does<div><i><font color=""#0000ff"">Áp lực từ bạn bè cùng trang lứa</font></i></div>",There is tremendous peer pressure to wear fashionable clothes.,"<img src=""PJ-BO905_LAB_P_20130617153838.jpg"" />",
petty crime,p__ty cr___e,/ˌpet̬.i ˈkraɪm/,[sound:petty crime Meaning in the Cambridge English Dictionary.mp3],"a type of crime that is not considered serious when compared with some other crimes<div><i><font color=""#0000ff"">những tội vặt vãnh (như trộm đồ siêu thị, móc túi)</font></i></div>",petty crime such as shoplifting,"<img src=""paste-19035295055873.jpg"" />",
robbery,ro____ry,/ˈrɑːbəri/,"[sound:robbery noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","the crime of stealing money or goods from a bank, shop/store, person, etc., especially using violence or threats<div><i><font color=""#0000ff"">Sự ăn cướp, vụ ăn cướp (đặc biệt là bằng vũ lực)</font></i></div>","<div>armed robbery (= using a gun, knife, etc.)</div><div>There has been a spate of robberies in the area recently.</div><div>He was shot as he tried to foil a bank robbery.</div><div>He already had a conviction for armed robbery.</div>","<img src=""paste-20010252632065.jpg"" />",
vandalism,va______sm,/ˈvændəlɪzəm/,"[sound:vandalism noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","the crime of intentionally damaging property belonging to other people<div><i><font color=""#0000ff"">Tội phá hoại của công (hoặc tài sản của người khác)</font></i></div>","<div>Beset by violence and vandalism, this is one of the most unpleasant areas in the city.</div><div>These schools are known to be vulnerable to vandalism.</div>","<img src=""paste-20950850469889.jpg"" />",
violence,vi_____ce,/ˈvaɪələns/,"[sound:violence noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","actions or words that are intended to hurt people<div><i><font color=""#0000ff"">sự hành hung, bạo lực</font></i></div>",crimes/acts/threats of violence<div>He condemned the protesters' use of violence against the police.</div><div><div>domestic violence (= between family members)</div><div>Why do they always have to resort to violence?</div></div>,"<img src=""paste-21281562951681.jpg"" />",
hostile,ho___le,/ˈhɑːstl/,"[sound:hostile adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","very unfriendly or aggressive and ready to argue or fight<div><i><font color=""#0000ff"">thái độ thù địch, không thân thiện</font></i></div>",<div>The speaker got a hostile reception from the audience.</div><div>hostile to/towards somebody/something She was openly hostile towards her parents.</div>,"<img src=""87683004.jpg"" />",
lenient,le____nt,/ˈliːniənt/,"[sound:lenient adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","not as strict as expected when punishing somebody or when making sure that rules are obeyed<div><i><font color=""#0000ff"">Nhân hậu, hiền hậu, khoan dung.</font></i></div>",<div>a lenient sentence/fine</div><div>The judge was far too lenient with him.</div><div>The police are sometimes more lenient with female offenders.</div>,"<img src=""bigstock-Interaction-between-teacher-an-15441221.jpg"" />",
accept the consequences of,ac_____t the co__________es of,,[sound:accept the consequences of.mp3],"<i><font color=""#0000ff"">chấp nhận, đối mặt với hậu quả của một hành động gì đó</font></i>",,"<img src=""consequences_fear.jpg"" />",
accuse,ac____e,/əˈkjuːz/,"[sound:accuse verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","<b>ac____e&nbsp;somebody (of something)</b> to say that somebody has done something wrong or is guilty of something<div><i><font color=""#0000ff"">Cáo buộc, buộc tội, kết tội; tố cáo.</font></i></div>","<div><div>""It wasn't my fault."" ""Don't worry, I'm not accusing you.""</div><div>He's been accused of robbery/murder.</div><div>Are you accusing me of lying?</div><div>The surgeon was accused of negligence.</div></div>","<img src=""paste-5510443040769 (1).jpg"" />","<img src=""paste-5523327942657 (1).jpg"" />"
arrest,ar___t,/əˈrest/,"[sound:arrest_1 verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","ar___t somebody for something:&nbsp;take somebody away to ask them about a crime that they might have committed<div><i><font color=""#0000ff"">bị cảnh sát bắt giữ vì phạm tội gì đó</font></i></div>",<div>He was arrested when customs officers found drugs in his bag.</div><div>The police arrested her for drinking and driving.</div><div>She was arrested for drug-related offences.</div>,"<img src=""jail-arrested-arrest-prison318.jpg"" />","<img src=""paste-6184752906241 (1).jpg"" />"
be held responsible for,be h___d re________le f__r,,[sound:be held responsible for.mp3],"<div>to be blamed for someone or something</div><font color=""#0000ff"" style=""font-style: italic; "">bị bắt chịu trách nhiệm cho việc gì đó</font>",He held me personally responsible whenever anything went wrong in the project.,"<img src=""ve-viec-khoi-kien-quyen-chuyen-nhuong-bat-dong-san-53482.jpg"" />",
victim,vi___m,/ˈvɪktɪm/,"[sound:victim noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to be vi___m of: to be injured, damaged or killed by something<div><i><font color=""#0000ff"">là nạn nhân (của cái gì đó)</font></i></div>",<div>victims of crime</div><div>The children are the innocent/helpless victims of the fighting.</div><div><div>We appear to have been the victims of a cruel practical joke.</div><div>Our local hospital has become the latest victim of the cuts in government spending.</div></div>,"<img src=""paste-7421703487489 (1).jpg"" />",
convicted criminal,co______ed cr_____al,/kənˈvɪktɪd&nbsp;ˈkrɪmɪnl/,[sound:convicted criminal.mp3],"a person found guilty of a crime and sentenced by a court<div><i><font color=""#0000ff"">tội phạm đã bị tuyên án</font></i></div>","A convicted criminal is on the run after ramming a police car in Craigmore, north of Adelaide, this afternoon.","<img src=""criminal.jpg"" />",
criminal activity&nbsp;,cr______al ac___ty&nbsp;,/ˈkrɪmɪnl&nbsp;ækˈtɪvəti/,[sound:criminal activity.mp3],"<i><font color=""#0000ff"">hành vi phạm tội</font></i>",,"<img src=""_wsb_369x238_Fotolia_6814778_XS.jpg"" />",
criminal offence,cr______al of___ce,/ˈkrɪmɪnl əˈfens/,[sound:criminal offence.mp3],#ERROR!,"A <b>civil offence</b> is an offence that arises due to a dispute between individuals, usually of a business nature, while a <b>criminal offence</b> occurs when a crime is committed against the state. <b>Criminal offences</b> are prosecuted by the state, whereas <b>civil disputes</b> are fought between the affected partie","<img src=""criminal-mischeif.jpg"" />",
criminal record,cr______al re__rd,/ˌkrɪm.ɪ.nəl ˈrek.ɚd/,"[sound:criminal-record noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","an official record of crimes that a person has committed<div><i><font color=""#0000ff"">Nghĩa đen: hồ sơ phạm tội. Nếu ai đó có&nbsp;</font></i><i><font color=""#0000ff"">hồ sơ phạm tội</font><font color=""#0000ff"">&nbsp;tức là họ có tiền án tiền sự</font></i></div>",They fired him when they found out he had a criminal record.,"<img src=""paste-9105330667521 (1).jpg"" />",
hardened criminal,ha_____ed cr______al,,[sound:hardened criminal.mp3],"someone who has committed many crimes many times<div><i><font color=""#0000ff"">người đã phạm tội nhiều lần, tái phạm nhiều lần</font></i></div>",,"<img src=""stock-photo-funny-portrait-of-a-skinny-hardened-criminal-380403100.jpg"" />",
juvenile crime,ju_____le cr___e,,[sound:juvenile crime.mp3],"criminal activity by people under 18 years old<div><i><font color=""#0000ff"">hành vi phạm tội của người vị thành niên (&lt;18)</font></i></div>",,"<img src=""criminal-record-3.jpg"" />",
underlying causes,un_______ng ca___es,,[sound:underlying causes.mp3],"<i><font color=""#0000ff"">những nguyên nhân ẩn, không dễ thấy</font></i>","Unemployment may be an underlying cause of the rising crime rate.<div><i><font color=""#0000ff"">Nạn thất nghiệp có thể là một nguyên nhân ẩn dẫn đến việc tỷ lệ tội phạm gia tăng.</font></i></div>","<img src=""Root-Cause-300x300.png"" />",
jail,j___l,/dʒeɪl/,"[sound:jail_2 verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","<b>j___l somebody (for something) </b>to put somebody in prison<div><i><font color=""#0000ff"">(thường bị động) Tống giam, bắt giam.</font></i></div>","He was jailed for life for murder.<div><div>He was jailed for four months for drink-driving.</div><div>Protestors were executed, jailed or otherwise persecuted.</div><div>He was jailed for 15 years for stabbing his wife to death.</div></div>","<img src=""48214838.cached.jpg"" />","<img src=""paste-13692355739649.jpg"" />"
punish,pu____h,/ˈpʌnɪʃ/,"[sound:punish verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to make somebody suffer because they have broken the law or done something wrong<div><i><font color=""#0000ff"">Phạt, trừng phạt, trừng trị.</font></i></div>",<div>Those responsible for this crime will be severely punished.</div><div>My parents used to punish me by not letting me watch TV.</div><div><b>punish somebody for something/for doing something</b> He was punished for refusing to answer their questions.</div>,"<img src=""paste-14104672600065 (1).jpg"" />",
bias,b__s,/ˈbaɪəs/,"[sound:bias_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","a strong feeling in favour of or against one group of people, or one side in an argument, often not based on fair judgement<div><i><font color=""#0000ff"">Khuynh hướng, sự thiên về; thành kiến, thiên vị.</font></i></div>",<div><div>Reporters must be impartial and not show political bias.</div><div>There was clear evidence of a strong bias against her.</div><div>Employers must consider all candidates impartially and without bias.</div></div><div>Some institutions still have a strong bias against women.</div>,"<img src=""post18.jpeg"" />","<img src=""paste-4973572128769.jpg"" />"
broadcaster,br_________er&nbsp;,/ˈbrɔːdkæstər/,"[sound:broadcaster noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","a person whose job is presenting or talking on television or radio programmes<div><i><font color=""#0000ff"">Người nói chuyện trên đài phát thanh hoặc đài truyền hình</font></i></div>",She is a writer and broadcaster on environmental matters.<div>He was a famous broadcaster in the 1930s.</div>,"<img src=""156902796.jpg"" />","<img src=""paste-5574867550209 (2).jpg"" />"
episode,ep___de,/ˈepɪsoʊd/,"[sound:episode noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","one part of a story that is broadcast on television or radio in several parts<div><i><font color=""#0000ff"">tập phim</font></i></div>",The soap opera is ending after 175 episodes.<div><div>Next up on Channel 4 is the first episode of a new medical drama set in Chicago.</div><div>It's the penultimate episode of the series tonight.</div></div>,"<img src=""jscXhro.png"" />",
make the headlines,m____e t___ he_____es,&nbsp;/ˈhedlaɪn/,[sound:make the headlines.mp3],"to be an important item of news in newspapers or on the radio or television<div><i><font color=""#0000ff"">lên trang nhất (của báo chí), trở thành tin tức được nhiều người quan tâm nhất</font></i></div>",The latest scandal to make the headlines is about a minister's son arrested for drug-dealing.,"<img src=""headline.jpg"" />",
paparazzi,pa______zi,/ˌpɑː.pɑːˈrɑːt.si/,[sound:paparazzi Meaning in the Cambridge English Dictionary.mp3],"the photographers who follow famous people everywhere they go in order to take photographs of them for newspapers and magazines<div><i><font color=""#0000ff"">thợ săn ảnh cho báo chí, hay bám theo người nổi tiếng để săn ảnh</font></i></div>",,"<img src=""200_s (1).gif"" />",
press,press,/pres/,"[sound:press_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","newspapers and magazines<div><i><font color=""#0000ff"">Báo chí nói chung</font></i></div>",the local/national/foreign press<div><div>The story was reported in the press and on television.</div><div>the music/sporting press (= newspapers and magazines about music/sport)</div></div>,"<img src=""press-releases-web.jpg"" />",
viewer,vi___er,&nbsp;/ˈvjuːər/,"[sound:viewer noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","a person watching television<div><i><font color=""#0000ff"">Người xem truyền hình.</font></i></div>",The programme attracted millions of viewers.,"<img src=""paste-9023726288897.jpg"" />",
biased,bi___ed,/ˈbaɪəst/,"[sound:biased adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","showing an unreasonable like or dislike for a person based on personal opinions<div><i><font color=""#0000ff"">có khuynh hướng thiên vị/thành kiến với một trong các bên, không công bằng</font></i></div>",<div>biased information/sources/press reports</div><div>a biased jury/witness</div><div><div>The newspapers gave a very biased report of the meeting.</div><div>I think she's beautiful but then I'm biased since she's my daughter.</div></div>,"<img src=""biased.png"" />",
eminent,em____nt,/ˈemɪnənt/,"[sound:eminent adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","(of people) famous and respected, especially in a particular profession<div><i><font color=""#0000ff"">Nổi tiếng, xuất sắc.</font></i></div>",<div>an eminent architect</div><div>an eminent historian</div>,"<img src=""Albert-Einstein jpg.jpg"" />","<img src=""paste-10093173145601.jpg"" />"
high-profile,h___h-pr___le,/ˌhaɪˈproʊ.faɪl/,"[sound:high-profile adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dicti.mp3]","attracting a lot of attention and interest from the public and newspapers, television, etc.:<div><i><font color=""#0000ff"">nổi tiếng, thu hút được nhiều sự chú ý của công chúng</font></i></div>",<div>high-profile politicians</div><div><div>Some very high-profile British players have transferred to clubs abroad.</div><div>The club has signed several high-profile players over the summer.</div></div>,"<img src=""zlatan-ibrahimovic-free-agent-2016-1451106428-800.jpg"" />","<img src=""paste-10578504450049 (1).jpg"" />"
prejudiced,pr_______ed,/ˈpredʒədɪst/,"[sound:prejudiced adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","having an unreasonable dislike of or preference for somebody/something, especially based on their race, religion, sex, etc.<div><i><font color=""#0000ff"">Có thành kiến, biểu lộ thành kiến với thứ gì đó</font></i></div>","<div><div>The campaign is designed to make people less prejudiced about AIDS.</div><div>The media has been accused of presenting a prejudiced view of people with disabilities.</div></div><div><b>prejudiced (against/in favour of somebody/something) </b>They are prejudiced against older applicants.</div><div>(humorous) I think it's an excellent article, but then I'm prejudiced—I wrote it.</div>","<img src=""ExtremePrejudice_0.jpg"" />","<img src=""paste-11093900525569.jpg"" />"
prominent,pr_______nt,&nbsp;/ˈprɑːmɪnənt/,"[sound:prominent adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictiona.mp3]","very well known and important<div><div><i><font color=""#0000ff"">Đáng chú ý, nổi bật.</font></i></div><div><i><font color=""#0000ff"">Xuất chúng, lỗi lạc, nổi tiếng (người).</font></i></div></div>",<div>a prominent politician</div><div>He played a prominent part in the campaign.</div><div>She was prominent in the fashion industry.</div>,"<img src=""c242ebe6c8f7c561aaf5e1305a75ed5b.jpg"" />","<img src=""paste-11600706666497.jpg"" />"
subjective,su______ve,/səbˈdʒektɪv/,"[sound:subjective adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","based on your own ideas or opinions rather than facts and therefore sometimes unfair<div><i><font color=""#0000ff"">chủ quan (ngược với 'objective' là khách quan)</font></i></div>","<div><div>I think my husband is the most handsome man in the world, but I realize my judgment is rather subjective.</div><div>More specific and less subjective criteria should be used in selecting people for promotion within the company.</div></div>","<img src=""paste-11948599017473.jpg"" />","<img src=""paste-11961483919361.jpg"" />"
world-famous,w___ld-fa_____s,/ˌwɜːrld ˈfeɪməs/,"[sound:world-famous adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dicti.mp3]","known all over the world<div><i><font color=""#0000ff"">Nổi tiếng khắp thế giới.</font></i></div>",<div>a world-famous scientist</div><div>His books are world-famous.</div>,"<img src=""the-dark-secret-of-7-of-the-world-s-most-famous-landmarks-395384.jpg"" />",
become famous overnight,become fa_____us ov_____ht,,[sound:become famous overnight.mp3],"<i><font color=""#0000ff"">trở nên nổi tiếng nhanh chóng</font></i><div><i><font color=""#0000ff"">trở nên nổi tiếng chỉ sau một đêm</font></i></div>",,"<img src=""d7d4b0497c984842ac024624b624d876.7a6bd.png"" />",
chief claim to fame,ch___f cl___m to fa__e,,[sound:chief claim to fame.mp3],"someone's main reason for being well-known or famous.<div><i><font color=""#0000ff"">nguyên nhân (chính) khiến ai đó trở nên nổi tiếng</font></i></div>",Her chief claim to fame is that she can recite the entire works of Shakespeare.<div>This little town's chief claim to fame is that the president was born here.</div>,"<img src=""piko-taro-ppap.jpg"" />",
be in the public eye,be i__ t__ pu___c eye,,[sound:in the public eye.mp3],"to be famous and written about in newspapers and magazines and seen on television<div><i><font color=""#0000ff"">trở nên nổi tiếng và trở thành chủ đề bàn tán của công chúng</font></i></div>",,"<img src=""addiction-in-the-public-eye-300x198.jpg"" />",
instant celebrities,in____nt ce______ies,,[sound:instant celebrities.mp3],"someone who becomes a celebrity in a very short period of time.<div><i><font color=""#0000ff"">chỉ người trở nên nổi tiếng trong một khoảng thời gian ngắn, nhưng rồi sau này không còn ai nhớ đến nữa</font></i></div>",,"<img src=""paste-14254996455425.jpg"" />",
media attention,m___a at_____on,,[sound:media attention.mp3],"<i><font color=""#0000ff"">sự quan tâm của giới truyền thông&nbsp;</font></i><div><i><font color=""#0000ff"">(hay đi với từ 'attract' trong cụm 'attract&nbsp;media attention')</font></i></div>",,"<img src=""get-media-attention.jpg"" />",
new-found fame,n__w-fo___d f___e,,[sound:new-found fame.mp3],"recently discovered or achieved fame<div><i><font color=""#0000ff"">sự nổi tiếng vừa mới đạt được</font></i></div>","How is she handling her new-found fame?<div>McClellan had trouble dealing with her new-found fame</div><div><div>15-year-old French fashion star Thylane Blondeau earns new-found fame on Instagram, earning 600,000 followers with her stunning images</div></div>","<img src=""Pen-Pineapple-Apple-Pen.png"" />",
tabloid,ta____id,/ˈtæblɔɪd/,"[sound:tabloid_2 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","(sometimes disapproving) a newspaper of this size with short articles and a lot of pictures and stories about famous people, often thought of as less serious than other newspapers<div><i><font color=""#0000ff"">báo lá cải, chuyên đưa tin về người nổi tiếng</font></i></div>",<div>The story made the front page in all the tabloids.</div><div>I despair when I read what passes for news in some of the tabloids.</div><div>You shouldn’t believe everything you read in the tabloids.</div>,"<img src=""130306mir.jpg"" />",
assert,as___rt&nbsp;,/əˈsɜːrt/,"[sound:assert verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to state clearly and firmly that something is true<div><i><font color=""#0000ff"">Xác nhận, khẳng định, quả quyết, quyết đoán.</font></i></div>","<div><b>assert that…</b> She continued to assert that she was innocent.</div><div><b>assert something</b> She continued to assert her innocence.</div><div><b>+ speech</b> ‘That is wrong,’ he asserted.</div>","<img src=""assertive-comm.jpg"" />","<img src=""paste-16600048599041.jpg"" />"
broadcast,br_______st,/ˈbrɔːdkæst/,"[sound:broadcast_1 verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","to send out programmes on television or radio<div><i><font color=""#0000ff"">phát sóng, phát thanh</font></i></div>",<div>The concert will be broadcast live (= at the same time as it takes place) tomorrow evening.</div><div>Most of the programmes are broadcast in English.</div><div>They began broadcasting in 1922.</div>,"<img src=""broadcast-television.jpg"" />","<img src=""paste-16956530884609.jpg"" />"
contend,co____nd,/kənˈtend/,"[sound:contend verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to say that something is true, especially in an argument<div><i><font color=""#0000ff"">Dám chắc rằng, cho rằng.</font></i></div>","<div>I contend that it is impossible —<i><font color=""#0000ff""> tôi dám chắc rằng cái đó không thể thực hiện được</font></i></div>I would contend that the minister's thinking is flawed on this point.<div>The lawyer contended (that) her client had never been near the scene of the crime.</div>","<img src=""Debate-624x537.gif"" />","<img src=""paste-17252883628033.jpg"" />"
gossip,go___ip,/ˈɡɑːsɪp/,"[sound:gossip_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","informal talk or stories about other people’s private lives, that may be unkind or not true<div><i><font color=""#0000ff"">Chuyện ngồi lê đôi mách, chuyện tầm phào, tin đồn nhảm.</font></i></div>",<div>Don't believe all the gossip you hear.</div><div>Tell me all the latest gossip!</div><div>The gossip was that he had lost a fortune on the stock exchange.</div><div>It was common gossip (= everyone said so) that they were having an affair</div>,"<img src=""Gossip-1.jpg"" />",
indicate,in_____te,/ˈɪndɪkeɪt/,"[sound:indicate verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","to show that something is true or exists<div><i><font color=""#0000ff"">chỉ ra, tỏ ra, ra ý, ngụ ý, biểu lộ, biểu thị.</font></i></div>","<div><div>Research indicates that eating habits are changing fast.</div><div>Kingston-upon-Thames, as the name indicates, is situated on the banks of the Thames.</div></div>","<img src=""5-Signs-That-Indicate-Website-Usability-Problems.jpg"" />","<img src=""paste-17987323035649.jpg"" />"
speculate,sp______te,/ˈspekjuleɪt/,"[sound:speculate verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","to form an opinion about something without knowing all the details or facts<div><i><font color=""#0000ff"">Suy đoán, đưa ra ý kiến này ý kiến nọ về, ước đoán.</font></i></div>","<div>We all speculated about the reasons for her resignation.</div><div>They were all speculating as to the identity of the stranger.</div><div>speculate why, how, etc… It is useless to speculate why he did it.</div>","<img src=""paste-18249316040705.jpg"" />","<img src=""paste-18262200942593.jpg"" />"
animation,an______on,/ˌænɪˈmeɪʃn/,"[sound:animation noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","energy and enthusiasm in the way you look, behave or speak<div><div><i><font color=""#0000ff"">Lòng hăng hái, nhiệt tình; sự cao hứng, sự hào hứng.</font></i></div><div><i><font color=""#0000ff"">Tính hoạt bát, sinh khí.</font></i></div></div>",<div>His face was drained of all colour and animation.</div><div>She talked about her new job with great animation.</div><div>She spoke with great animation about her latest discoveries.</div>,"<img src=""paste-21741124452353 (1).jpg"" />","<img src=""paste-21715354648577.jpg"" />"
culture,cu___re,/ˈkʌltʃər/,"[sound:culture_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","the customs and beliefs, art, way of life and social organization of a particular country or group<div><i><font color=""#0000ff"">văn hóa, nền văn hóa</font></i></div>",<div>The children are taught to respect different cultures.</div><div>the effect of technology on traditional cultures</div>,"<img src=""intl_global_community.gif"" />",
drama,dr___a,/ˈdrɑːmə/,"[sound:drama noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxf.mp3]","plays considered as a form of literature<div>plays and acting generally</div><div><i><font color=""#0000ff"">Nghệ thuật kịch; nghệ thuật tuồng nói chung</font></i></div>","<div>classical/Elizabethan/modern, etc. drama</div><div>a drama critic</div><div>drama school</div><div>a drama student</div><div>I studied English and Drama at college.</div>","<img src=""paste-22432614187009 (1).jpg"" />",
echo,e__o,/ˈekoʊ/,"[sound:echo_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","a sound that is heard after it has been reflected off a surface such as a wall or a cliff<div><i><font color=""#0000ff"">Tiếng dội, tiếng vang.</font></i></div>",<div>The echoes of his scream sounded in the cave for several seconds.</div><div>Thick carpet would reduce the echo in this hallway.</div>,"<img src=""Sound-3_qrd2ed.jpg"" />",
engraving,en______ng,/ɪnˈɡreɪvɪŋ/,"[sound:engraving noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","the art or process of cutting designs on wood, stone, metal, etc.<div><i><font color=""#0000ff"">Sự khắc, sự trổ, sự chạm.</font></i></div><div><i><font color=""#0000ff"">(Nghĩa bóng) Sự in sâu, sự khắc sâu (vào óc... ).</font></i></div>",,"<img src=""paste-23145578758145.jpg"" />",
fiction,fi___on,/ˈfɪkʃn/,"[sound:fiction noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","a type of literature that describes imaginary people and events, not real ones<div><i><font color=""#0000ff"">(tác phẩm) hư cấu, tưởng tượng.</font></i></div>",<div>a work of popular fiction</div><div>historical/romantic fiction</div>,"<img src=""paste-23626615095297.jpg"" />",
imagination,im________on,/ɪˌmædʒɪˈneɪʃn/,"[sound:imagination noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","the ability to create pictures in your mind; the part of your mind that does this<div><i><font color=""#0000ff"">Sức tưởng tượng, trí tưởng tượng; sự tưởng tượng.</font></i></div>",<div>a vivid/fertile imagination</div><div>He's got no imagination.</div><div>It doesn't take much imagination to guess what she meant.</div><div>I won't tell you his reaction—I'll leave that to your imagination.</div>,"<img src=""o-MIND-IMAGINATION-facebook.jpg"" />",
inspiration,in_______on,/ˌɪnspəˈreɪʃn/,"[sound:inspiration noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","someone or something that gives you ideas for doing something<div><i><font color=""#0000ff"">Người truyền cảm hứng, vật truyền cảm hứng.</font></i></div>","<div>The golden autumn light provided the inspiration for the painting.</div><div>He went to church, perhaps seeking divine inspiration.</div>","<img src=""inspiration.jpg"" />",
abominable,ab_________le,/əˈbɑːmɪnəbl/,"[sound:abominable adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","<div>extremely unpleasant and causing disgust (synonym: appalling, disgusting)</div><div><i><font color=""#0000ff"">Ghê tởm, kinh tởm.</font></i></div>",<div>The judge described the attack as an abominable crime.</div><div>We were served the most abominable coffee.</div><div>I think you are utterly selfish and your behaviour has been abominable.</div>,"<img src=""oh-HELL-no-that39s-disgusting-meme-26460.jpg"" />","<img src=""paste-24730421690369.jpg"" />"
dismal,dismal,"/ˈdɪzməl/[sound:dismal adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","[sound:dismal adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","causing or showing sadness (synonym: gloomy, miserable)<div><i><font color=""#0000ff"">Buồn thảm, tối tăm, ảm đạm, buồn nản, u sầu, phiền muộn.</font></i></div>",<div>dismal conditions/surroundings/weather</div><div>Christmas will be dismal without the children.</div>,"<img src=""paste-26980984553473.jpg"" />","<img src=""paste-26993869455361.jpg"" />"
